Index_,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,MCI,Division,Hood_ID,Neighbourhood,ObjectId,Lat,Long,Postal Code,FSA
149423,2018-08-18T22:00:00.000Z,2018-08-19T01:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,95,Annex (95),137879,43.6671638,-79.4015427,M5S 1V8,M5S
18118,2018-07-08T10:00:00.000Z,2018-07-11T08:34:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,95,Annex (95),16417,43.6671638,-79.4015427,M5S 1V8,M5S
20080,2018-03-26T02:00:00.000Z,2018-03-26T12:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,95,Annex (95),18138,43.6663589,-79.4053574,M5S 1X6,M5S
18038,2018-07-08T23:58:00.000Z,2018-08-07T14:00:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),16958,43.6686401,-79.3907242,M5S 2B8,M5S
32120,2018-09-12T09:00:00.000Z,2018-10-15T19:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,76,Bay Street Corridor (76),29414,43.6686401,-79.3907242,M5S 2B8,M5S
18422,2018-03-25T14:40:00.000Z,2018-03-25T17:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,79,University (79),16680,43.6581116,-79.4020233,M5S 2K3,M5S
31409,2018-07-30T21:33:00.000Z,2018-07-30T21:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,79,University (79),28035,43.6586723,-79.4058762,M5S 2M8,M5S
140712,2018-02-17T02:18:00.000Z,2018-02-17T02:18:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,76,Bay Street Corridor (76),129094,43.664978,-79.3874435,M5S 3A8,M5S
18803,2018-06-28T01:21:00.000Z,2018-06-28T01:21:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,78,Kensington-Chinatown (78),17389,43.6520615,-79.3986816,M5T 1E8,M5T
20389,2018-09-11T00:00:00.000Z,2018-09-13T03:35:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,78,Kensington-Chinatown (78),18089,43.6525536,-79.3998718,M5T 1H5,M5T
31386,2018-07-05T05:17:00.000Z,2018-07-05T05:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,78,Kensington-Chinatown (78),28601,43.6560135,-79.3935089,M5T 1L1,M5T
18239,2018-10-17T11:00:00.000Z,2018-10-17T21:33:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,78,Kensington-Chinatown (78),16309,43.6562881,-79.4017639,M5T 1N9,M5T
86887,2018-07-23T07:45:00.000Z,2018-07-23T07:45:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,78,Kensington-Chinatown (78),80025,43.6560936,-79.4026871,M5T 1P1,M5T
20792,2018-09-19T01:08:00.000Z,2018-09-20T12:57:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,78,Kensington-Chinatown (78),19868,43.6560936,-79.4026871,M5T 1P1,M5T
17575,2018-06-03T20:48:00.000Z,2018-06-03T20:48:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,78,Kensington-Chinatown (78),16219,43.6558304,-79.4040146,M5T 1P4,M5T
21442,2018-06-09T14:00:00.000Z,2018-06-11T14:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,78,Kensington-Chinatown (78),19223,43.6548042,-79.3942795,M5T 1Y7,M5T
150284,2018-06-13T20:52:00.000Z,2018-06-13T20:52:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,78,Kensington-Chinatown (78),138034,43.6569748,-79.3951645,M5T 1Z1,M5T
19793,2018-06-01T09:18:00.000Z,2018-10-05T09:18:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,78,Kensington-Chinatown (78),18820,43.6508293,-79.3983994,M5T 2J4,M5T
20643,2018-08-29T21:00:00.000Z,2018-08-29T21:44:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,78,Kensington-Chinatown (78),18386,43.6498146,-79.4003677,M5T 2K8,M5T
80369,2018-04-30T17:15:00.000Z,2018-04-30T17:15:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,78,Kensington-Chinatown (78),74663,43.6522751,-79.4011459,M5T 2L4,M5T
22764,2018-11-13T10:09:00.000Z,2018-11-13T10:52:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,78,Kensington-Chinatown (78),20118,43.6522751,-79.4011459,M5T 2L4,M5T
146930,2018-04-06T12:22:00.000Z,2018-05-12T12:22:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,78,Kensington-Chinatown (78),135840,43.6560364,-79.3909988,M5T 2Z8,M5T
17925,2018-03-10T17:30:00.000Z,2018-03-10T18:32:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,78,Kensington-Chinatown (78),16735,43.6560364,-79.3909988,M5T 2Z8,M5T
16496,2018-02-27T01:00:00.000Z,2018-02-27T14:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,82,Niagara (82),15242,43.6358986,-79.4019852,M5V,M5V
16572,2018-03-02T15:05:00.000Z,2018-03-11T15:37:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),15318,43.6390228,-79.3924332,M5V,M5V
20602,2018-10-27T18:00:00.000Z,2018-10-28T09:18:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),18910,43.6488533,-79.3920898,M5V 0B4,M5V
142048,2018-04-23T08:34:00.000Z,2018-04-23T08:34:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,77,Waterfront Communities-The Island (77),131392,43.6459389,-79.3895035,M5V 0C4,M5V
20548,2018-01-01T04:45:00.000Z,2018-01-08T20:52:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),18795,43.6437035,-79.3899841,M5V 0E9,M5V
19027,2018-03-24T01:00:00.000Z,2018-04-19T11:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,82,Niagara (82),17246,43.6373978,-79.4013519,M5V 0G8,M5V
31784,2018-05-14T00:40:00.000Z,2018-05-14T00:49:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,82,Niagara (82),29826,43.6373978,-79.4013519,M5V 0G8,M5V
19202,2018-08-30T00:00:00.000Z,2018-08-31T13:34:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),17519,43.6390991,-79.3992767,M5V 0J9,M5V
32522,2018-12-03T12:00:00.000Z,2018-12-07T11:12:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),29629,43.6390991,-79.3992767,M5V 0J9,M5V
16691,2018-04-05T00:00:00.000Z,2018-04-07T11:55:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),15554,43.6483955,-79.39328,M5V 0M2,M5V
16969,2018-05-08T05:17:00.000Z,2018-05-08T08:43:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),15932,43.6377869,-79.3985443,M5V 1A5,M5V
19362,2018-05-19T15:00:00.000Z,2018-05-19T16:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,77,Waterfront Communities-The Island (77),17240,43.6457634,-79.3936386,M5V 1K1,M5V
156856,2018-12-08T03:00:00.000Z,2018-12-08T03:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,77,Waterfront Communities-The Island (77),144844,43.6447792,-79.3985062,M5V 1K4,M5V
156857,2018-12-08T03:00:00.000Z,2018-12-08T03:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,77,Waterfront Communities-The Island (77),144845,43.6447792,-79.3985062,M5V 1K4,M5V
20811,2018-10-10T21:06:00.000Z,2018-10-10T21:06:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),19886,43.6449547,-79.397644,M5V 1K4,M5V
30834,2018-01-02T12:00:00.000Z,2018-02-07T13:54:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),28311,43.6443062,-79.4008255,M5V 1M5,M5V
17458,2018-02-23T12:00:00.000Z,2018-02-23T12:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,82,Niagara (82),16054,43.6367607,-79.4023895,M5V 1P4,M5V
17459,2018-02-23T12:00:00.000Z,2018-02-23T12:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,82,Niagara (82),16055,43.6367607,-79.4023895,M5V 1P4,M5V
16672,2018-02-23T01:38:00.000Z,2018-02-23T01:38:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),15538,43.6488152,-79.3889236,M5V 2B8,M5V
19657,2018-10-03T20:36:00.000Z,2018-10-11T10:02:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),18317,43.6488152,-79.3889236,M5V 2B8,M5V
16465,2018-03-10T08:00:00.000Z,2018-03-11T15:22:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),15783,43.6475868,-79.3915787,M5V 2E7,M5V
19593,2018-10-11T01:27:00.000Z,2018-10-12T09:47:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),17104,43.6475868,-79.3915787,M5V 2E7,M5V
32116,2018-02-09T15:30:00.000Z,2018-02-15T18:24:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),29412,43.6475868,-79.3915787,M5V 2E7,M5V
32503,2018-06-01T00:01:00.000Z,2018-08-16T18:37:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,77,Waterfront Communities-The Island (77),29613,43.6475868,-79.3915787,M5V 2E7,M5V
31008,2018-05-22T07:25:00.000Z,2018-05-25T14:34:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),28833,43.6437263,-79.3997803,M5V 2M9,M5V
19108,2018-05-26T12:00:00.000Z,2018-05-29T15:35:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),17839,43.6431961,-79.4023972,M5V 2P6,M5V
22735,2018-06-10T00:00:00.000Z,2018-06-26T11:02:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),20445,43.6431961,-79.4023972,M5V 2P6,M5V
32610,2018-02-05T07:00:00.000Z,2018-02-07T16:29:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,77,Waterfront Communities-The Island (77),29685,43.6448898,-79.4031067,M5V 2P9,M5V
106183,2018-10-22T17:15:00.000Z,2018-10-22T17:35:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,77,Waterfront Communities-The Island (77),98801,43.6464729,-79.4037628,M5V 2R4,M5V
31993,2018-10-24T09:58:00.000Z,2018-10-24T16:14:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,82,Niagara (82),29149,43.6351776,-79.401329,M5V 3J6,M5V
95743,2018-12-24T10:52:00.000Z,2018-12-24T10:52:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D52,77,Waterfront Communities-The Island (77),88506,43.6402664,-79.3831406,M5V 3L9,M5V
31695,2018-10-01T04:00:00.000Z,2018-10-01T04:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,82,Niagara (82),28237,43.6344643,-79.4006042,M5V 3P4,M5V
82215,2018-04-01T06:32:00.000Z,2018-04-01T06:32:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,31,Yorkdale-Glen Park (31),76116,43.7191315,-79.4456024,M6A,M6A
82216,2018-04-01T06:32:00.000Z,2018-04-01T06:32:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,31,Yorkdale-Glen Park (31),76117,43.7191315,-79.4456024,M6A,M6A
86213,2018-09-16T13:50:00.000Z,2018-09-16T13:59:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,32,Englemount-Lawrence (32),79991,43.7318878,-79.4388351,M6A 1X4,M6A
102626,2018-09-10T14:30:00.000Z,2018-09-10T14:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,32,Englemount-Lawrence (32),94312,43.7309265,-79.4413376,M6A 1X5,M6A
135411,2018-03-29T08:00:00.000Z,2018-03-29T09:22:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,32,Englemount-Lawrence (32),125723,43.7309265,-79.4413376,M6A 1X5,M6A
18599,2018-03-10T18:31:00.000Z,2018-03-10T18:31:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,32,Englemount-Lawrence (32),17310,43.7194862,-79.4439087,M6A 2N5,M6A
18600,2018-03-10T18:31:00.000Z,2018-03-10T18:31:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,32,Englemount-Lawrence (32),17311,43.7194862,-79.4439087,M6A 2N5,M6A
147056,2018-05-12T20:30:00.000Z,2018-05-12T21:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D32,32,Englemount-Lawrence (32),135507,43.7194862,-79.4439087,M6A 2N5,M6A
82456,2018-04-02T22:46:00.000Z,2018-04-02T22:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,31,Yorkdale-Glen Park (31),76044,43.7054253,-79.4675674,M6B 2G6,M6B
90484,2018-01-01T02:00:00.000Z,2018-01-01T21:11:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,106,Humewood-Cedarvale (106),83373,43.6877213,-79.4214859,M6C 1L7,M6C
168125,2018-01-06T07:57:00.000Z,2018-01-06T08:25:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D13,107,Oakwood Village (107),155060,43.695507,-79.4392853,M6C 1Y1,M6C
31451,2018-09-01T09:00:00.000Z,2018-09-01T20:35:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,102,Forest Hill North (102),28075,43.6998558,-79.4309082,M6C 2C5,M6C
19532,2018-10-10T08:00:00.000Z,2018-10-10T19:38:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,106,Humewood-Cedarvale (106),17052,43.6861954,-79.4208679,M6C 2K7,M6C
31065,2018-03-22T07:25:00.000Z,2018-03-22T19:27:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,106,Humewood-Cedarvale (106),28424,43.6861954,-79.4208679,M6C 2K7,M6C
31686,2018-08-23T08:15:00.000Z,2018-08-23T20:53:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,106,Humewood-Cedarvale (106),28228,43.687336,-79.4252548,M6C 2T6,M6C
31921,2018-08-23T07:15:00.000Z,2018-08-23T18:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,106,Humewood-Cedarvale (106),29083,43.687336,-79.4252548,M6C 2T6,M6C
21434,2018-12-21T21:14:00.000Z,2018-12-21T21:14:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,109,Caledonia-Fairbank (109),19101,43.6854553,-79.4508972,M6E 1S7,M6E
134754,2018-02-05T16:39:00.000Z,2018-02-05T16:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,108,Briar Hill-Belgravia (108),124177,43.6978493,-79.4402542,M6E 2G5,M6E
134755,2018-02-05T16:39:00.000Z,2018-02-05T16:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,108,Briar Hill-Belgravia (108),124178,43.6978493,-79.4402542,M6E 2G5,M6E
20171,2018-04-16T20:00:00.000Z,2018-04-17T10:35:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,108,Briar Hill-Belgravia (108),18222,43.6973038,-79.4427948,M6E 2G8,M6E
18324,2018-03-27T12:04:00.000Z,2018-03-27T12:04:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,108,Briar Hill-Belgravia (108),16159,43.6973038,-79.4427948,M6E 2G8,M6E
22416,2018-04-30T07:15:00.000Z,2018-05-02T20:25:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,108,Briar Hill-Belgravia (108),20983,43.6948776,-79.4539566,M6E 2J8,M6E
142227,2018-08-18T15:46:00.000Z,2018-08-26T15:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,107,Oakwood Village (107),131457,43.6914864,-79.4403229,M6E 2W4,M6E
17940,2018-08-25T00:07:00.000Z,2018-08-25T00:07:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,107,Oakwood Village (107),16748,43.6928253,-79.4409256,M6E 2W9,M6E
17543,2018-07-07T04:04:00.000Z,2018-07-07T04:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,108,Briar Hill-Belgravia (108),16188,43.6962624,-79.4476852,M6E 3M4,M6E
17837,2018-04-05T03:55:00.000Z,2018-04-05T03:59:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,80,Palmerston-Little Italy (80),16926,43.6546593,-79.4214859,M6G 1C6,M6G
31054,2018-02-21T01:00:00.000Z,2018-02-21T01:23:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,93,Dovercourt-Wallace Emerson-Junction (93),28414,43.6622009,-79.4246445,M6G 1M4,M6G
160130,2018-08-01T11:07:00.000Z,2018-08-01T12:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,95,Annex (95),147918,43.6678543,-79.4135895,M6G 1P3,M6G
20678,2018-06-11T17:34:00.000Z,2018-06-11T17:34:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,94,Wychwood (94),18645,43.6808624,-79.4253693,M6G 2K5,M6G
158751,2018-01-01T04:42:00.000Z,2018-01-01T04:42:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,80,Palmerston-Little Italy (80),146593,43.6612663,-79.4109726,M6G 2L1,M6G
32373,2018-07-03T00:00:00.000Z,2018-07-06T20:28:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,80,Palmerston-Little Italy (80),29505,43.6607628,-79.4134369,M6G 2T2,M6G
19039,2018-10-24T03:00:00.000Z,2018-10-25T09:19:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,80,Palmerston-Little Italy (80),17568,43.6632271,-79.4169998,M6G 2Y8,M6G
156111,2018-08-01T22:22:00.000Z,2018-09-19T14:42:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,94,Wychwood (94),144363,43.6729431,-79.4302216,M6G 3W1,M6G
143866,2018-11-01T00:00:00.000Z,2018-11-08T12:05:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,94,Wychwood (94),132097,43.6736374,-79.423439,M6G 3Y8,M6G
17276,2018-07-07T17:00:00.000Z,2018-07-08T17:30:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,83,Dufferin Grove (83),15192,43.6532288,-79.4281845,M6H,M6H
154476,2018-05-11T02:34:00.000Z,2018-05-11T02:34:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,80,Palmerston-Little Italy (80),142555,43.6536026,-79.4263992,M6H 1A5,M6H
154683,2018-02-26T01:12:00.000Z,2018-02-26T01:12:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D11,83,Dufferin Grove (83),142950,43.6538353,-79.4352188,M6H 1E8,M6H
90881,2018-11-23T01:16:00.000Z,2018-11-24T01:16:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,83,Dufferin Grove (83),84506,43.6583481,-79.4347763,M6H 1K8,M6H
32235,2018-12-15T12:00:00.000Z,2018-12-16T08:40:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,93,Dovercourt-Wallace Emerson-Junction (93),29877,43.6607933,-79.4311295,M6H 1M2,M6H
152893,2018-08-22T17:40:00.000Z,2018-08-22T17:41:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,93,Dovercourt-Wallace Emerson-Junction (93),141181,43.6601486,-79.4341125,M6H 1M6,M6H
16223,2018-01-01T00:37:00.000Z,2018-01-01T00:37:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D11,93,Dovercourt-Wallace Emerson-Junction (93),15842,43.6574783,-79.4469299,M6H 1P3,M6H
16978,2018-07-07T05:39:00.000Z,2018-07-07T05:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D11,93,Dovercourt-Wallace Emerson-Junction (93),15937,43.6574783,-79.4469299,M6H 1P3,M6H
20302,2018-11-12T22:30:00.000Z,2018-11-12T23:22:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,93,Dovercourt-Wallace Emerson-Junction (93),18015,43.6666679,-79.4341507,M6H 1X7,M6H
96606,2018-01-17T20:16:00.000Z,2018-01-17T21:06:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,93,Dovercourt-Wallace Emerson-Junction (93),89289,43.6699409,-79.4315491,M6H 1Z6,M6H
161456,2018-12-21T04:28:00.000Z,2018-12-21T04:28:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D11,93,Dovercourt-Wallace Emerson-Junction (93),148635,43.6669655,-79.4453125,M6H 2A8,M6H
17800,2018-03-20T09:30:00.000Z,2018-03-20T20:39:00.000Z,Apartment,2120,200,B&E,Break and Enter,D11,93,Dovercourt-Wallace Emerson-Junction (93),16892,43.6669655,-79.4453125,M6H 2A8,M6H
161769,2018-06-21T01:05:00.000Z,2018-06-21T01:05:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D13,92,Corso Italia-Davenport (92),148900,43.6745491,-79.4380722,M6H 2J9,M6H
17052,2018-05-31T09:39:00.000Z,2018-05-31T09:39:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,92,Corso Italia-Davenport (92),15994,43.6729164,-79.4458923,M6H 3V6,M6H
19046,2018-10-21T05:04:00.000Z,2018-10-23T11:55:00.000Z,Apartment,2120,200,B&E,Break and Enter,D13,93,Dovercourt-Wallace Emerson-Junction (93),17678,43.6704216,-79.4492493,M6H 4K7,M6H
18495,2018-01-01T16:00:00.000Z,2018-01-03T18:12:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,84,Little Portugal (84),17634,43.6411324,-79.4237289,M6J 0A9,M6J
32124,2018-11-14T18:00:00.000Z,2018-12-10T18:43:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,84,Little Portugal (84),29418,43.6411324,-79.4237289,M6J 0A9,M6J
86207,2018-08-31T16:00:00.000Z,2018-08-31T17:29:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,84,Little Portugal (84),79985,43.6430969,-79.4243698,M6J 1J3,M6J
18824,2018-02-21T01:00:00.000Z,2018-02-28T10:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,84,Little Portugal (84),17406,43.6430969,-79.4243698,M6J 1J3,M6J
145946,2018-01-13T16:00:00.000Z,2018-01-13T16:42:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,84,Little Portugal (84),134997,43.6425133,-79.4271545,M6J 1J4,M6J
84871,2018-05-13T21:00:00.000Z,2018-05-13T22:44:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),78723,43.6513824,-79.4069977,M6J 1S3,M6J
158828,2018-05-18T16:00:00.000Z,2018-05-18T16:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),146110,43.6505013,-79.4149475,M6J 1W6,M6J
109740,2018-11-28T10:40:00.000Z,2018-11-29T13:17:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),101719,43.6494026,-79.4232559,M6J 1X5,M6J
142855,2018-04-14T23:30:00.000Z,2018-04-15T11:59:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,82,Niagara (82),131089,43.6416969,-79.4104996,M6J 2R7,M6J
17845,2018-08-06T16:48:00.000Z,2018-08-06T16:48:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,81,Trinity-Bellwoods (81),16934,43.6516991,-79.417717,M6J 2V7,M6J
21428,2018-08-27T12:00:00.000Z,2018-10-03T10:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),19097,43.6501808,-79.4210892,M6J 3A3,M6J
77515,2018-01-01T01:57:00.000Z,2018-01-03T21:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),71788,43.6519775,-79.4217834,M6J 3A5,M6J
77516,2018-01-01T01:57:00.000Z,2018-01-03T21:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),71789,43.6519775,-79.4217834,M6J 3A5,M6J
15822,2018-02-02T11:56:00.000Z,2018-02-02T11:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),14286,43.6535072,-79.4223557,M6J 3A6,M6J
82453,2018-04-02T04:00:00.000Z,2018-04-02T15:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,81,Trinity-Bellwoods (81),76041,43.6478233,-79.4241104,M6J 3E1,M6J
17409,2018-02-01T10:00:00.000Z,2018-02-05T22:46:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,81,Trinity-Bellwoods (81),16007,43.6522408,-79.4258804,M6J 3E6,M6J
161039,2018-03-11T15:00:00.000Z,2018-03-11T15:17:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),148235,43.6342812,-79.4376602,M6K,M6K
145135,2018-09-09T10:02:00.000Z,2018-09-09T10:35:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),134752,43.6345253,-79.4275818,M6K 1B1,M6K
33437,2018-12-29T15:11:00.000Z,2018-12-29T15:11:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),30626,43.6341858,-79.4292526,M6K 1B5,M6K
96607,2018-01-19T08:25:00.000Z,2018-01-19T08:25:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),89290,43.6341858,-79.4292526,M6K 1B5,M6K
157885,2018-09-01T01:48:00.000Z,2018-10-19T01:48:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),145712,43.6341858,-79.4292526,M6K 1B5,M6K
16414,2018-01-26T12:00:00.000Z,2018-02-02T07:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,85,South Parkdale (85),15735,43.6417923,-79.4284744,M6K 1E6,M6K
23246,2018-06-07T22:40:00.000Z,2018-06-11T07:43:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,85,South Parkdale (85),21395,43.6385841,-79.4291306,M6K 1G5,M6K
94216,2018-04-18T00:12:00.000Z,2018-04-18T00:12:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),87667,43.6369286,-79.4372711,M6K 1H9,M6K
81106,2018-06-06T13:15:00.000Z,2018-06-06T13:15:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,85,South Parkdale (85),74465,43.6364212,-79.4399643,M6K 1J4,M6K
19486,2018-02-27T07:00:00.000Z,2018-03-09T11:21:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,85,South Parkdale (85),17006,43.6384735,-79.4378662,M6K 1J9,M6K
32053,2018-06-01T19:57:00.000Z,2018-10-15T19:57:00.000Z,Apartment,2120,200,B&E,Break and Enter,D14,85,South Parkdale (85),29202,43.6384735,-79.4378662,M6K 1J9,M6K
31150,2018-03-22T09:12:00.000Z,2018-03-22T09:12:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D14,86,Roncesvalles (86),28041,43.6410294,-79.4345169,M6K 1L9,M6K
