Index_,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,MCI,Division,Hood_ID,Neighbourhood,ObjectId,Lat,Long,Postal Code
159210,2018-02-23T19:10:00.000Z,2018-03-18T15:47:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D42,129,Agincourt North (129),146845,43.7992325,-79.2822342,
146642,2018-02-21T18:50:00.000Z,2018-02-21T19:14:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D42,129,Agincourt North (129),135005,43.8029633,-79.2777939,
146629,2018-02-07T18:58:00.000Z,2018-02-07T18:58:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D42,129,Agincourt North (129),135399,43.8032112,-79.2698212,
146630,2018-02-07T18:58:00.000Z,2018-02-07T18:58:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D42,129,Agincourt North (129),135400,43.8032112,-79.2698212,
147039,2018-07-24T09:30:00.000Z,2018-07-24T09:42:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D42,129,Agincourt North (129),135490,43.8037529,-79.286293,
32460,2018-12-22T00:05:00.000Z,2018-12-22T00:08:00.000Z,Outside,1610,150,Robbery - Purse Snatch,Robbery,D42,129,Agincourt North (129),29580,43.8106232,-79.2815933,
90256,2018-08-17T22:35:00.000Z,2018-08-17T22:40:00.000Z,Outside,1610,150,Robbery - Purse Snatch,Robbery,D42,129,Agincourt North (129),83477,43.8071899,-79.2703934,
153677,2018-01-19T18:00:00.000Z,2018-01-19T18:41:00.000Z,Outside,1610,150,Robbery - Purse Snatch,Robbery,D42,129,Agincourt North (129),141285,43.8003654,-79.2781982,
80934,2018-04-22T02:15:00.000Z,2018-04-22T10:59:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D42,129,Agincourt North (129),74416,43.8075104,-79.2867889,
20023,2018-02-20T19:35:00.000Z,2018-02-20T19:40:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),18964,43.8036003,-79.2817841,
32981,2018-10-04T22:00:00.000Z,2018-10-06T01:55:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),30128,43.8070526,-79.2888031,
77302,2018-01-04T05:55:00.000Z,2018-01-04T09:49:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),71439,43.7931137,-79.2710342,
80380,2018-03-04T20:20:00.000Z,2018-03-04T20:36:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),74674,43.7993736,-79.2834549,
82904,2018-04-06T14:10:00.000Z,2018-04-06T14:16:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),76434,43.811718,-79.2808151,
92028,2018-02-09T17:50:00.000Z,2018-02-09T17:57:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),85295,43.8014297,-79.2746964,
158421,2018-01-18T17:00:00.000Z,2018-01-18T17:44:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),146053,43.8119507,-79.2726898,
158422,2018-01-18T17:00:00.000Z,2018-01-18T17:44:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D42,129,Agincourt North (129),146054,43.8119507,-79.2726898,
139783,2018-06-12T18:00:00.000Z,2018-06-14T20:05:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D42,129,Agincourt North (129),129171,43.7981148,-79.2696228,
151037,2018-06-08T17:30:00.000Z,2018-06-13T12:54:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D42,129,Agincourt North (129),139427,43.7961273,-79.2615128,
165745,2018-08-14T20:30:00.000Z,2018-08-14T20:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),152264,43.8078117,-79.2841568,
163801,2018-08-02T22:00:00.000Z,2018-08-03T07:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),150922,43.8110886,-79.2660065,
163809,2018-08-05T12:00:00.000Z,2018-08-06T17:27:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),150930,43.8071213,-79.2555161,
163810,2018-08-05T13:00:00.000Z,2018-08-07T08:42:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),150931,43.8071213,-79.2555161,
168176,2018-01-24T21:30:00.000Z,2018-01-25T08:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),155856,43.7952042,-79.2645798,
163892,2018-08-14T11:50:00.000Z,2018-08-14T13:12:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),151532,43.8088264,-79.2627792,
169325,2018-03-26T20:00:00.000Z,2018-03-26T21:35:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),156004,43.8037529,-79.286293,
166861,2018-02-19T03:15:00.000Z,2018-02-19T08:50:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),154040,43.7952042,-79.2645798,
173068,2018-11-28T19:51:00.000Z,2018-11-28T20:43:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),160209,43.8071899,-79.2703934,
179804,2018-09-17T20:00:00.000Z,2018-09-18T11:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),166272,43.8071899,-79.2703934,
171246,2018-02-17T17:00:00.000Z,2018-02-18T13:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),158391,43.8024788,-79.2563629,
170999,2018-05-05T16:00:00.000Z,2018-05-07T08:28:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),158737,43.7952042,-79.2645798,
174250,2018-01-26T20:00:00.000Z,2018-01-26T22:37:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,129,Agincourt North (129),161569,43.8071899,-79.2703934,
31387,2018-07-05T15:00:00.000Z,2018-07-05T15:08:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),28602,43.7896233,-79.2588348,
80458,2018-03-07T10:00:00.000Z,2018-03-21T11:56:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),74808,43.7906685,-79.2403717,
91834,2018-12-25T21:16:00.000Z,2018-12-25T21:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),85643,43.7857628,-79.2894592,
140433,2018-08-06T10:00:00.000Z,2018-08-07T22:22:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),129201,43.7781525,-79.2814713,
140328,2018-06-08T03:31:00.000Z,2018-06-14T10:51:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),129441,43.7908363,-79.2395859,
143491,2018-03-12T20:53:00.000Z,2018-03-12T23:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),132742,43.7911682,-79.2749252,
159375,2018-05-18T18:11:00.000Z,2018-05-18T18:11:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),146322,43.7815094,-79.265625,
146442,2018-06-10T11:00:00.000Z,2018-06-10T20:21:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),135564,43.7908363,-79.2395859,
154466,2018-06-19T00:01:00.000Z,2018-06-19T11:04:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),142545,43.7908363,-79.2395859,
156430,2018-10-03T03:43:00.000Z,2018-10-04T10:59:00.000Z,Apartment,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),144792,43.7908363,-79.2395859,
88885,2018-09-05T19:04:00.000Z,2018-09-05T19:04:00.000Z,Apartment,1450,120,Discharge Firearm With Intent,Assault,D42,128,Agincourt South-Malvern West (128),82003,43.7896233,-79.2588348,
93221,2018-12-25T23:40:00.000Z,2018-12-26T02:06:00.000Z,Apartment,1450,120,Discharge Firearm With Intent,Assault,D42,128,Agincourt South-Malvern West (128),86966,43.7832909,-79.2882614,
20227,2018-08-21T01:00:00.000Z,2018-08-28T09:33:00.000Z,Apartment,2132,200,Theft From Motor Vehicle Over,Theft Over,D42,128,Agincourt South-Malvern West (128),18726,43.7778816,-79.2827225,
82024,2018-06-06T12:00:00.000Z,2018-06-06T13:03:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),75927,43.7806015,-79.2761383,
87812,2018-06-01T23:00:00.000Z,2018-08-29T23:09:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),81866,43.7907791,-79.2455444,
90162,2018-01-25T00:15:00.000Z,2018-01-25T00:15:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),83366,43.7943306,-79.2759857,
96599,2018-01-16T17:30:00.000Z,2018-01-16T17:34:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),89283,43.7877045,-79.2597275,
134048,2018-01-04T23:00:00.000Z,2018-01-04T23:02:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),123462,43.7955971,-79.2750549,
143704,2018-03-28T15:30:00.000Z,2018-03-28T15:36:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),132676,43.7798843,-79.2866669,
93904,2018-03-18T22:35:00.000Z,2018-03-18T22:35:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),86148,43.7888718,-79.2401123,
155322,2018-06-19T07:30:00.000Z,2018-06-19T07:33:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),143617,43.792244,-79.2829666,
147577,2018-12-26T15:12:00.000Z,2018-12-26T15:12:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),136340,43.7919502,-79.2410812,
141840,2018-09-16T21:00:00.000Z,2018-09-16T21:16:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),131173,43.7882576,-79.2470627,
142719,2018-08-01T00:00:00.000Z,2018-09-24T15:52:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),131800,43.7888718,-79.2401123,
146254,2018-07-20T17:00:00.000Z,2018-09-07T16:45:00.000Z,House,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),135965,43.7888718,-79.2401123,
16230,2018-01-25T00:15:00.000Z,2018-01-25T00:15:00.000Z,House,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),15849,43.7943306,-79.2759857,
19283,2018-06-01T23:00:00.000Z,2018-08-29T23:09:00.000Z,House,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),17170,43.7907791,-79.2455444,
19284,2018-06-01T23:00:00.000Z,2018-08-29T23:09:00.000Z,House,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),17171,43.7907791,-79.2455444,
86944,2018-04-10T09:00:00.000Z,2018-05-28T16:49:00.000Z,House,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),80083,43.7872162,-79.2792892,
19504,2018-08-30T11:00:00.000Z,2018-08-30T15:49:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),17027,43.7865524,-79.2702637,
18115,2018-11-07T10:47:00.000Z,2018-11-07T10:47:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),16414,43.7983704,-79.2851715,
18382,2018-06-18T07:00:00.000Z,2018-06-21T21:09:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),16647,43.7865524,-79.2702637,
20621,2018-01-02T12:30:00.000Z,2018-01-02T21:38:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),18927,43.7928467,-79.2738953,
31999,2018-11-01T12:45:00.000Z,2018-11-01T20:50:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),29154,43.7910385,-79.2416077,
32516,2018-12-14T17:10:00.000Z,2018-12-14T17:46:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),29623,43.7852135,-79.259758,
15812,2018-01-11T19:40:00.000Z,2018-01-11T19:50:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),14026,43.7930031,-79.283165,
77483,2018-02-12T19:00:00.000Z,2018-02-13T12:33:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),71757,43.7928467,-79.2738953,
78454,2018-01-26T12:40:00.000Z,2018-01-26T15:55:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),72730,43.7875862,-79.2610397,
78819,2018-01-26T08:30:00.000Z,2018-01-26T23:46:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),72925,43.7853737,-79.2580872,
83503,2018-05-01T10:45:00.000Z,2018-05-01T10:49:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),77016,43.7998772,-79.2876511,
83183,2018-04-16T13:00:00.000Z,2018-04-16T18:03:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),76491,43.7852135,-79.259758,
86075,2018-08-24T10:45:00.000Z,2018-08-24T15:41:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),79320,43.7902908,-79.2883606,
90586,2018-10-20T04:30:00.000Z,2018-10-20T16:26:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),83132,43.7789154,-79.2754593,
90812,2018-10-26T12:15:00.000Z,2018-10-26T13:46:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),84442,43.7927818,-79.2723999,
101641,2018-10-02T21:39:00.000Z,2018-10-02T21:39:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),93984,43.7774658,-79.2748489,
103480,2018-10-02T12:00:00.000Z,2018-10-02T15:34:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),95507,43.7940102,-79.2787399,
114920,2018-12-28T13:30:00.000Z,2018-12-28T21:19:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),106434,43.7834663,-79.2663879,
138484,2018-06-07T12:00:00.000Z,2018-06-07T14:14:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),127458,43.7853737,-79.2580872,
135253,2018-02-05T12:30:00.000Z,2018-02-05T13:49:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),124012,43.7854271,-79.2624359,
140308,2018-08-24T18:47:00.000Z,2018-08-24T18:47:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),129120,43.7865524,-79.2702637,
140266,2018-08-24T11:10:00.000Z,2018-08-24T13:23:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),129832,43.7889519,-79.2438049,
148461,2018-07-21T14:00:00.000Z,2018-07-21T17:38:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),137338,43.781662,-79.2711868,
144400,2018-11-26T14:01:00.000Z,2018-11-26T14:01:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),133289,43.7793884,-79.2747498,
150285,2018-06-13T14:20:00.000Z,2018-06-13T19:49:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),138035,43.782032,-79.2683182,
149977,2018-06-05T11:00:00.000Z,2018-06-05T15:04:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),138906,43.7807732,-79.2753143,
155485,2018-12-14T09:00:00.000Z,2018-12-14T22:55:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),143483,43.795311,-79.2807388,
153009,2018-10-30T10:00:00.000Z,2018-10-31T12:05:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),141865,43.7918396,-79.2838516,
105271,2018-10-14T09:00:00.000Z,2018-10-14T17:09:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),97571,43.7965431,-79.286377,
160899,2018-11-14T10:31:00.000Z,2018-11-14T13:30:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),148718,43.7853737,-79.2580872,
136367,2018-04-05T14:30:00.000Z,2018-04-05T18:05:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),125536,43.7940598,-79.2849884,
142322,2018-01-26T17:30:00.000Z,2018-01-27T00:46:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),131656,43.7918396,-79.2838516,
152208,2018-09-17T13:45:00.000Z,2018-09-17T16:33:00.000Z,House,2120,200,B&E,Break and Enter,D42,128,Agincourt South-Malvern West (128),140129,43.7912674,-79.271759,
82963,2018-04-09T12:00:00.000Z,2018-04-09T20:22:00.000Z,House,2120,220,B&E W'Intent,Break and Enter,D42,128,Agincourt South-Malvern West (128),76387,43.7865524,-79.2702637,
90282,2018-09-07T08:30:00.000Z,2018-09-07T22:44:00.000Z,House,2120,220,B&E W'Intent,Break and Enter,D42,128,Agincourt South-Malvern West (128),83287,43.79636,-79.2831726,
94498,2018-04-19T10:45:00.000Z,2018-04-19T11:39:00.000Z,House,2120,220,B&E W'Intent,Break and Enter,D42,128,Agincourt South-Malvern West (128),87403,43.7820168,-79.2625275,
85865,2018-04-23T22:00:00.000Z,2018-04-23T22:02:00.000Z,House,1450,120,Discharge Firearm With Intent,Assault,D42,128,Agincourt South-Malvern West (128),79878,43.7820129,-79.2860947,
87523,2018-04-23T22:00:00.000Z,2018-04-23T22:02:00.000Z,House,1450,120,Discharge Firearm With Intent,Assault,D42,128,Agincourt South-Malvern West (128),81380,43.7820129,-79.2860947,
169347,2018-08-06T22:00:00.000Z,2018-08-07T07:28:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,128,Agincourt South-Malvern West (128),156029,43.7880287,-79.2864075,
166826,2018-08-27T21:00:00.000Z,2018-08-28T06:21:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,128,Agincourt South-Malvern West (128),154005,43.7916031,-79.2426682,
179055,2018-10-22T23:50:00.000Z,2018-10-23T07:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,128,Agincourt South-Malvern West (128),166462,43.7988472,-79.2859268,
174164,2018-05-25T20:00:00.000Z,2018-05-26T08:59:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D42,128,Agincourt South-Malvern West (128),161143,43.7856598,-79.2613831,
85803,2018-06-19T10:30:00.000Z,2018-06-20T12:36:00.000Z,House,2130,210,Theft Over,Theft Over,D42,128,Agincourt South-Malvern West (128),79845,43.7793884,-79.2747498,
80335,2018-03-05T15:40:00.000Z,2018-03-05T16:06:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),74324,43.7832909,-79.2882614,
83880,2018-02-22T10:15:00.000Z,2018-02-22T10:26:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),77680,43.7832909,-79.2882614,
90920,2018-10-15T16:49:00.000Z,2018-10-15T16:49:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),84334,43.7832909,-79.2882614,
90921,2018-10-15T16:49:00.000Z,2018-10-15T16:49:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),84335,43.7832909,-79.2882614,
99182,2018-08-01T10:05:00.000Z,2018-08-01T10:39:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),91478,43.7888718,-79.2401123,
100414,2018-06-30T15:00:00.000Z,2018-07-01T15:19:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),92542,43.7877045,-79.2597275,
101518,2018-10-10T16:20:00.000Z,2018-10-10T16:23:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),93473,43.7882576,-79.2470627,
101519,2018-10-10T20:12:00.000Z,2018-10-10T20:12:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),93474,43.7882576,-79.2470627,
140425,2018-07-22T19:12:00.000Z,2018-07-22T19:12:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),129193,43.7832909,-79.2882614,
147616,2018-12-02T03:25:00.000Z,2018-12-02T03:25:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),136143,43.7920647,-79.2598114,
160001,2018-09-14T10:15:00.000Z,2018-09-18T18:10:00.000Z,Outside,1430,100,Assault,Assault,D42,128,Agincourt South-Malvern West (128),147633,43.7896233,-79.2588348,
19588,2018-10-10T20:12:00.000Z,2018-10-10T20:12:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),17099,43.7882576,-79.2470627,
21416,2018-12-11T23:10:00.000Z,2018-12-11T23:17:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),19087,43.7859306,-79.2760468,
101231,2018-10-10T16:20:00.000Z,2018-10-10T16:23:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),93305,43.7882576,-79.2470627,
101232,2018-10-10T16:20:00.000Z,2018-10-10T16:23:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),93306,43.7882576,-79.2470627,
102613,2018-08-20T14:25:00.000Z,2018-08-20T14:27:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),94991,43.7859306,-79.2760468,
102614,2018-08-20T14:25:00.000Z,2018-08-20T14:27:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),94992,43.7859306,-79.2760468,
150948,2018-09-29T14:43:00.000Z,2018-09-29T14:43:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D42,128,Agincourt South-Malvern West (128),139666,43.7839317,-79.2853546,
91727,2018-09-05T19:04:00.000Z,2018-09-05T19:04:00.000Z,Outside,1450,120,Discharge Firearm With Intent,Assault,D42,128,Agincourt South-Malvern West (128),84801,43.7896233,-79.2588348,
